report_path,tag,seed,L,scheme,dtype,interp,boundary_mode,oob_policy,value_repr,batch_size,threads_torch,threads_numba,float_accuracy,float_precision,float_recall,float_f1,float_roc_auc,float_pr_auc,lut_numpy_accuracy,lut_numpy_precision,lut_numpy_recall,lut_numpy_f1,lut_numpy_roc_auc,lut_numpy_pr_auc,lut_numba_accuracy,lut_numba_precision,lut_numba_recall,lut_numba_f1,lut_numba_roc_auc,lut_numba_pr_auc,float_ms_per_sample,lut_numpy_ms_per_sample,lut_numba_ms_per_sample,lut_numpy_e2e_ms_per_sample,lut_numba_e2e_ms_per_sample,float_params_bytes,float_total_bytes,lut_total_bytes,lut_knots_bytes,lut_q_table_bytes,lut_scale_bytes,lut_y_min_bytes
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_asymmetric_uint8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed1_L128_asymmetric_uint8_linear_half_open_zero_spline_spline_component,1,128,asymmetric,uint8,linear,half_open,zero_spline,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9898734177215189,0.9842155919153032,0.9957156767283349,0.9899322362052275,0.9991032231566498,0.9990505396587218,0.9898734177215189,0.9842155919153032,0.9957156767283349,0.9899322362052275,0.9991032231566499,0.9990505396514948,145.56911620032042,7.730809999629855,0.028121599927544594,178.12216999009252,175.52930500824004,200368,200368,4390992,144,4257792,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_asymmetric_uint8_linear_half_open_zero_spline_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed1_L128_asymmetric_uint8_linear_half_open_zero_spline_spline_component,1,128,asymmetric,uint8,linear,half_open,zero_spline,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9898734177215189,0.9842155919153032,0.9957156767283349,0.9899322362052275,0.9991032231566498,0.9990505396587218,0.9898734177215189,0.9842155919153032,0.9957156767283349,0.9899322362052275,0.9991032231566499,0.9990505396514948,0.8246381074241071,0.06687346484795853,0.014373435542438529,0.7374209961199085,0.7044449414024712,200368,200368,4390992,144,4257792,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_symmetric_int8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed1_L128_symmetric_int8_linear_closed_clip_x_spline_component,1,128,symmetric,int8,linear,closed,clip_x,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9898842367196797,0.9842366428540873,0.9957156767283349,0.9899428841872022,0.9991034670903529,0.9990508088975617,0.9898842367196797,0.9842366428540873,0.9957156767283349,0.9899428841872022,0.9991034673244542,0.9990508081527174,217.24202060047537,9.443917999975383,0.03665779996663332,236.57203500624746,246.57246498391032,200368,200368,4390992,144,4257792,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_symmetric_int8_linear_closed_clip_x_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed1_L128_symmetric_int8_linear_closed_clip_x_spline_component,1,128,symmetric,int8,linear,closed,clip_x,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9898842367196797,0.9842366428540873,0.9957156767283349,0.9899428841872022,0.9991034670903529,0.9990508088975617,0.9898842367196797,0.9842366428540873,0.9957156767283349,0.9899428841872022,0.9991034673244542,0.9990508081527174,1.1754251210913935,0.10333291796996491,0.020506541013673996,1.0686207227081468,1.0684193359338678,200368,200368,4390992,144,4257792,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_symmetric_int8_linear_closed_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed1_L128_symmetric_int8_linear_closed_zero_spline_spline_component,1,128,symmetric,int8,linear,closed,zero_spline,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9898842367196797,0.9842366428540873,0.9957156767283349,0.9899428841872022,0.9991034670903529,0.9990508088975617,0.9898842367196797,0.9842366428540873,0.9957156767283349,0.9899428841872022,0.9991034673244542,0.9990508081527174,227.01330800075084,11.430010000243783,0.03776559978723526,260.73840998578817,251.46779501810667,200368,200368,4390992,144,4257792,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_symmetric_int8_linear_closed_zero_spline_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed1_L128_symmetric_int8_linear_closed_zero_spline_spline_component,1,128,symmetric,int8,linear,closed,zero_spline,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9898842367196797,0.9842366428540873,0.9957156767283349,0.9899428841872022,0.9991034670903529,0.9990508088975617,0.9898842367196797,0.9842366428540873,0.9957156767283349,0.9899428841872022,0.9991034673244542,0.9990508081527174,1.2188058789070055,0.06633455273913569,0.01445470898943313,0.7336041210692201,0.7003861327575578,200368,200368,4390992,144,4257792,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_symmetric_int8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed1_L128_symmetric_int8_linear_half_open_clip_x_spline_component,1,128,symmetric,int8,linear,half_open,clip_x,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9898842367196797,0.9842366428540873,0.9957156767283349,0.9899428841872022,0.9991034670903529,0.9990508088975617,0.9898842367196797,0.9842366428540873,0.9957156767283349,0.9899428841872022,0.9991034673244542,0.9990508081527174,218.41277019958943,10.500085199251771,0.03738840017467737,239.26925000268966,239.08527500461787,200368,200368,4390992,144,4257792,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_symmetric_int8_linear_half_open_clip_x_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed1_L128_symmetric_int8_linear_half_open_clip_x_spline_component,1,128,symmetric,int8,linear,half_open,clip_x,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9898842367196797,0.9842366428540873,0.9957156767283349,0.9899428841872022,0.9991034670903529,0.9990508088975617,0.9898842367196797,0.9842366428540873,0.9957156767283349,0.9899428841872022,0.9991034673244542,0.9990508081527174,1.2290187968756072,0.09298060352193716,0.019976085941380006,1.0507167187824962,0.9993915820814436,200368,200368,4390992,144,4257792,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_symmetric_int8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed1_L128_symmetric_int8_linear_half_open_zero_spline_spline_component,1,128,symmetric,int8,linear,half_open,zero_spline,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9898842367196797,0.9842366428540873,0.9957156767283349,0.9899428841872022,0.9991034670903529,0.9990508088975617,0.9898842367196797,0.9842366428540873,0.9957156767283349,0.9899428841872022,0.9991034673244542,0.9990508081527174,221.60697719920427,11.26525660045445,0.038730000145733356,239.61006000172347,234.13322500418872,200368,200368,4390992,144,4257792,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L128_symmetric_int8_linear_half_open_zero_spline_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed1_L128_symmetric_int8_linear_half_open_zero_spline_spline_component,1,128,symmetric,int8,linear,half_open,zero_spline,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9898842367196797,0.9842366428540873,0.9957156767283349,0.9899428841872022,0.9991034670903529,0.9990508088975617,0.9898842367196797,0.9842366428540873,0.9957156767283349,0.9899428841872022,0.9991034673244542,0.9990508081527174,1.2075935527354886,0.09886528906463354,0.021544539067690494,1.0227138476693654,1.0027067578448623,200368,200368,4390992,144,4257792,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_asymmetric_uint8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed1_L16_asymmetric_uint8_linear_closed_clip_x_spline_component,1,16,asymmetric,uint8,linear,closed,clip_x,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990859225918531,0.9990319009255247,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990859225918531,0.9990319007042305,145.552655399777,6.737742000259459,0.025962400250136852,164.3183150095865,161.81285500060767,200368,200368,665424,144,532224,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_asymmetric_uint8_linear_closed_clip_x_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed1_L16_asymmetric_uint8_linear_closed_clip_x_spline_component,1,16,asymmetric,uint8,linear,closed,clip_x,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990859225918531,0.9990319009255247,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990859225918531,0.9990319007042305,0.8241964257740619,0.06060929882551136,0.013131669920767308,0.6794089453251217,0.6599250586077687,200368,200368,665424,144,532224,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_asymmetric_uint8_linear_closed_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed1_L16_asymmetric_uint8_linear_closed_zero_spline_spline_component,1,16,asymmetric,uint8,linear,closed,zero_spline,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990859366379398,0.9990319135157615,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990859366379398,0.9990319135412871,145.9183072000742,7.406085399910808,0.02476199995726347,164.28973500151187,162.75228499434888,200368,200368,665424,144,532224,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_asymmetric_uint8_linear_closed_zero_spline_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed1_L16_asymmetric_uint8_linear_closed_zero_spline_spline_component,1,16,asymmetric,uint8,linear,closed,zero_spline,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990859366379398,0.9990319135157615,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990859366379398,0.9990319135412871,0.8261861757819133,0.06566152147570392,0.013348427737582824,0.6816106835685787,0.646617675829475,200368,200368,665424,144,532224,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_asymmetric_uint8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed1_L16_asymmetric_uint8_linear_half_open_clip_x_spline_component,1,16,asymmetric,uint8,linear,half_open,clip_x,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990859225918531,0.9990319009255247,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990859225918531,0.9990319007042305,145.00488019920886,7.069457599893212,0.025743800215423107,164.21819999814034,162.35940500628203,200368,200368,665424,144,532224,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_asymmetric_uint8_linear_half_open_clip_x_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed1_L16_asymmetric_uint8_linear_half_open_clip_x_spline_component,1,16,asymmetric,uint8,linear,half_open,clip_x,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990859225918531,0.9990319009255247,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990859225918531,0.9990319007042305,0.8260762656209408,0.0616321914094442,0.013328654295037268,0.6739459765412903,0.6649365624980419,200368,200368,665424,144,532224,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_asymmetric_uint8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed1_L16_asymmetric_uint8_linear_half_open_zero_spline_spline_component,1,16,asymmetric,uint8,linear,half_open,zero_spline,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990859366379398,0.9990319135157615,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990859366379398,0.9990319135412871,144.82502039987594,7.771289199590683,0.026913399808108807,164.9091250030324,161.96329498197883,200368,200368,665424,144,532224,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_asymmetric_uint8_linear_half_open_zero_spline_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed1_L16_asymmetric_uint8_linear_half_open_zero_spline_spline_component,1,16,asymmetric,uint8,linear,half_open,zero_spline,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990859366379398,0.9990319135157615,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990859366379398,0.9990319135412871,0.8319403906261869,0.06623149219194602,0.013356730460145627,0.6842342382697097,0.649022539073485,200368,200368,665424,144,532224,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_symmetric_int8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed1_L16_symmetric_int8_linear_closed_clip_x_spline_component,1,16,symmetric,int8,linear,closed,clip_x,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990867279008151,0.9990328672540946,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990867279008151,0.9990328668762254,144.97255620080978,6.799831400625408,0.025491200387477875,165.74431501794606,162.9390750080347,200368,200368,665424,144,532224,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_symmetric_int8_linear_closed_clip_x_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed1_L16_symmetric_int8_linear_closed_clip_x_spline_component,1,16,symmetric,int8,linear,closed,clip_x,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990867279008151,0.9990328672540946,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990867279008151,0.9990328668762254,0.8265812792978977,0.06044384766028088,0.013399318359006429,0.6879525781187112,0.6487621093583584,200368,200368,665424,144,532224,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_symmetric_int8_linear_closed_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed1_L16_symmetric_int8_linear_closed_zero_spline_spline_component,1,16,symmetric,int8,linear,closed,zero_spline,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990867279008151,0.9990328672540946,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990867279008151,0.9990328668762254,144.94063719920814,7.371102600358427,0.02587160002440214,164.64651999995112,165.17391498200595,200368,200368,665424,144,532224,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_symmetric_int8_linear_closed_zero_spline_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed1_L16_symmetric_int8_linear_closed_zero_spline_spline_component,1,16,symmetric,int8,linear,closed,zero_spline,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990867279008151,0.9990328672540946,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990867279008151,0.9990328668762254,0.8287412812478578,0.06738974609106663,0.01341541797046375,0.692634648476087,0.6492717968285433,200368,200368,665424,144,532224,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_symmetric_int8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed1_L16_symmetric_int8_linear_half_open_clip_x_spline_component,1,16,symmetric,int8,linear,half_open,clip_x,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990867279008151,0.9990328672540946,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990867279008151,0.9990328668762254,144.78793479967862,6.9148057997226715,0.025312799960374832,166.0364150069654,162.63825499918312,200368,200368,665424,144,532224,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_symmetric_int8_linear_half_open_clip_x_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed1_L16_symmetric_int8_linear_half_open_clip_x_spline_component,1,16,symmetric,int8,linear,half_open,clip_x,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990867279008151,0.9990328672540946,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990867279008151,0.9990328668762254,0.8290720117202,0.06160280273434182,0.013334605473573902,0.6739181249940884,0.6489774999863585,200368,200368,665424,144,532224,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_symmetric_int8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed1_L16_symmetric_int8_linear_half_open_zero_spline_spline_component,1,16,symmetric,int8,linear,half_open,zero_spline,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990867279008151,0.9990328672540946,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990867279008151,0.9990328668762254,145.64936960022897,7.677508999593556,0.026239999569952488,165.10726499836892,165.34850499592721,200368,200368,665424,144,532224,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L16_symmetric_int8_linear_half_open_zero_spline_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed1_L16_symmetric_int8_linear_half_open_zero_spline_spline_component,1,16,symmetric,int8,linear,half_open,zero_spline,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990867279008151,0.9990328672540946,0.9896029427674997,0.9833176691729323,0.9961051606621227,0.9896701099633456,0.9990867279008151,0.9990328668762254,0.828280115238158,0.0677433359396673,0.013481429687089985,0.6878984375362052,0.6506968749818043,200368,200368,665424,144,532224,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_asymmetric_uint8_linear_closed_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed1_L256_asymmetric_uint8_linear_closed_clip_x_spline_component,1,256,asymmetric,uint8,linear,closed,clip_x,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9899058747160013,0.9842787474332649,0.9957156767283349,0.989964180838362,0.9991046020141456,0.9990520478124402,0.9899058747160013,0.9842787474332649,0.9957156767283349,0.989964180838362,0.9991046001413341,0.9990520439079206,145.01258319988847,6.724471199326217,0.026724199764430523,189.19424498453736,190.2293449966237,200368,200368,8648784,144,8515584,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_asymmetric_uint8_linear_closed_clip_x_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed1_L256_asymmetric_uint8_linear_closed_clip_x_spline_component,1,256,asymmetric,uint8,linear,closed,clip_x,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9899058747160013,0.9842787474332649,0.9957156767283349,0.989964180838362,0.9991046020141456,0.9990520478124402,0.9899058747160013,0.9842787474332649,0.9957156767283349,0.989964180838362,0.9991046001413341,0.9990520439079206,0.8259320078195742,0.061696839838987216,0.014781113286517211,0.7722192578512477,0.745669785192149,200368,200368,8648784,144,8515584,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_asymmetric_uint8_linear_closed_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed1_L256_asymmetric_uint8_linear_closed_zero_spline_spline_component,1,256,asymmetric,uint8,linear,closed,zero_spline,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9899058747160013,0.9842787474332649,0.9957156767283349,0.989964180838362,0.9991045982685225,0.9990520437314503,0.9899058747160013,0.9842787474332649,0.9957156767283349,0.989964180838362,0.9991045982685225,0.9990520434648898,146.70293760020286,7.357712199911475,0.02783380076289177,190.001825010404,188.49192499183118,200368,200368,8648784,144,8515584,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_asymmetric_uint8_linear_closed_zero_spline_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed1_L256_asymmetric_uint8_linear_closed_zero_spline_spline_component,1,256,asymmetric,uint8,linear,closed,zero_spline,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9899058747160013,0.9842787474332649,0.9957156767283349,0.989964180838362,0.9991045982685225,0.9990520437314503,0.9899058747160013,0.9842787474332649,0.9957156767283349,0.989964180838362,0.9991045982685225,0.9990520434648898,0.8293782656255644,0.06728035937157983,0.014554503904946614,0.7841958203243848,0.7512223437515786,200368,200368,8648784,144,8515584,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_asymmetric_uint8_linear_half_open_clip_x_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed1_L256_asymmetric_uint8_linear_half_open_clip_x_spline_component,1,256,asymmetric,uint8,linear,half_open,clip_x,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9899058747160013,0.9842787474332649,0.9957156767283349,0.989964180838362,0.9991046020141456,0.9990520478124402,0.9899058747160013,0.9842787474332649,0.9957156767283349,0.989964180838362,0.9991046001413341,0.9990520439079206,148.216992800124,6.972249599173665,0.026568399742245674,188.52529500145465,186.61294002085924,200368,200368,8648784,144,8515584,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_asymmetric_uint8_linear_half_open_clip_x_spline_component\eval\bs256_tt1_tn1\lut_report_unified.json,seed1_L256_asymmetric_uint8_linear_half_open_clip_x_spline_component,1,256,asymmetric,uint8,linear,half_open,clip_x,spline_component,256,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9899058747160013,0.9842787474332649,0.9957156767283349,0.989964180838362,0.9991046020141456,0.9990520478124402,0.9899058747160013,0.9842787474332649,0.9957156767283349,0.989964180838362,0.9991046001413341,0.9990520439079206,0.8253241171860282,0.062351261713047286,0.014355927733049612,0.7842917187190324,0.7481674413611472,200368,200368,8648784,144,8515584,66528,66528
experiment_data\runs\20260102_201007_seed42_DoS_Hulk_w32-16_g5_k3\lut_sweeps_v2\seed1_L256_asymmetric_uint8_linear_half_open_zero_spline_spline_component\eval\bs1_tt1_tn1\lut_report_unified.json,seed1_L256_asymmetric_uint8_linear_half_open_zero_spline_spline_component,1,256,asymmetric,uint8,linear,half_open,zero_spline,spline_component,1,1,1,0.9899491507086444,0.9843629673996749,0.9957156767283349,0.9900067768897304,0.9991061054136088,0.9990538477962826,0.9899058747160013,0.9842787474332649,0.9957156767283349,0.989964180838362,0.9991045982685225,0.9990520437314503,0.9899058747160013,0.9842787474332649,0.9957156767283349,0.989964180838362,0.9991045982685225,0.9990520434648898,146.80401199962944,7.619924999773502,0.028169400058686733,188.65008500870317,186.97272001300007,200368,200368,8648784,144,8515584,66528,66528
